image_id,image_path,label_path,labels,cleaned_image_path
spoof_7_069619.jpg,data/data_kaggle/spoof_7_069619.jpg,data/data_kaggle/spoof_7_069619_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_7_069619.jpg
spoof_5359_024223.jpg,data/data_kaggle/spoof_5359_024223.jpg,data/data_kaggle/spoof_5359_024223_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_5359_024223.jpg
spoof_7_385226.jpg,data/data_kaggle/spoof_7_385226.jpg,data/data_kaggle/spoof_7_385226_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_7_385226.jpg
spoof_3458_243064.jpg,data/data_kaggle/spoof_3458_243064.jpg,data/data_kaggle/spoof_3458_243064_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_3458_243064.jpg
live_8960_394070.jpg,data/data_kaggle/live_8960_394070.jpg,data/data_kaggle/live_8960_394070_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_8960_394070.jpg
live_9415_393297.jpg,data/data_kaggle/live_9415_393297.jpg,data/data_kaggle/live_9415_393297_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_9415_393297.jpg
live_2710_274952.jpg,data/data_kaggle/live_2710_274952.jpg,data/data_kaggle/live_2710_274952_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_2710_274952.jpg
live_313_227906.jpg,data/data_kaggle/live_313_227906.jpg,data/data_kaggle/live_313_227906_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_313_227906.jpg
live_4678_159551.jpg,data/data_kaggle/live_4678_159551.jpg,data/data_kaggle/live_4678_159551_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_4678_159551.jpg
spoof_9614_170903.jpg,data/data_kaggle/spoof_9614_170903.jpg,data/data_kaggle/spoof_9614_170903_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_9614_170903.jpg
spoof_6946_162589.jpg,data/data_kaggle/spoof_6946_162589.jpg,data/data_kaggle/spoof_6946_162589_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_6946_162589.jpg
spoof_6130_230168.jpg,data/data_kaggle/spoof_6130_230168.jpg,data/data_kaggle/spoof_6130_230168_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_6130_230168.jpg
live_1683_415985.jpg,data/data_kaggle/live_1683_415985.jpg,data/data_kaggle/live_1683_415985_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_1683_415985.jpg
live_1647_194030.jpg,data/data_kaggle/live_1647_194030.jpg,data/data_kaggle/live_1647_194030_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_1647_194030.jpg
spoof_7554_065539.jpg,data/data_kaggle/spoof_7554_065539.jpg,data/data_kaggle/spoof_7554_065539_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_7554_065539.jpg
spoof_6343_186256.jpg,data/data_kaggle/spoof_6343_186256.jpg,data/data_kaggle/spoof_6343_186256_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_6343_186256.jpg
live_6811_308372.jpg,data/data_kaggle/live_6811_308372.jpg,data/data_kaggle/live_6811_308372_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_6811_308372.jpg
spoof_8060_299924.jpg,data/data_kaggle/spoof_8060_299924.jpg,data/data_kaggle/spoof_8060_299924_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_8060_299924.jpg
live_313_138977.jpg,data/data_kaggle/live_313_138977.jpg,data/data_kaggle/live_313_138977_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_313_138977.jpg
live_2460_356218.jpg,data/data_kaggle/live_2460_356218.jpg,data/data_kaggle/live_2460_356218_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_2460_356218.jpg
live_6209_165324.jpg,data/data_kaggle/live_6209_165324.jpg,data/data_kaggle/live_6209_165324_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_6209_165324.jpg
live_1156_289611.jpg,data/data_kaggle/live_1156_289611.jpg,data/data_kaggle/live_1156_289611_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_1156_289611.jpg
spoof_2713_018955.jpg,data/data_kaggle/spoof_2713_018955.jpg,data/data_kaggle/spoof_2713_018955_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_2713_018955.jpg
spoof_3125_406569.jpg,data/data_kaggle/spoof_3125_406569.jpg,data/data_kaggle/spoof_3125_406569_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_3125_406569.jpg
live_6429_115017.jpg,data/data_kaggle/live_6429_115017.jpg,data/data_kaggle/live_6429_115017_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_6429_115017.jpg
live_6100_012943.jpg,data/data_kaggle/live_6100_012943.jpg,data/data_kaggle/live_6100_012943_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_6100_012943.jpg
live_7380_420337.jpg,data/data_kaggle/live_7380_420337.jpg,data/data_kaggle/live_7380_420337_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_7380_420337.jpg
spoof_3531_375080.jpg,data/data_kaggle/spoof_3531_375080.jpg,data/data_kaggle/spoof_3531_375080_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_3531_375080.jpg
spoof_6649_349147.jpg,data/data_kaggle/spoof_6649_349147.jpg,data/data_kaggle/spoof_6649_349147_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_6649_349147.jpg
spoof_9300_361800.jpg,data/data_kaggle/spoof_9300_361800.jpg,data/data_kaggle/spoof_9300_361800_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_9300_361800.jpg
live_248_244854.jpg,data/data_kaggle/live_248_244854.jpg,data/data_kaggle/live_248_244854_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_248_244854.jpg
live_6922_440766.jpg,data/data_kaggle/live_6922_440766.jpg,data/data_kaggle/live_6922_440766_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_6922_440766.jpg
spoof_4507_149118.jpg,data/data_kaggle/spoof_4507_149118.jpg,data/data_kaggle/spoof_4507_149118_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_4507_149118.jpg
live_135_475310.jpg,data/data_kaggle/live_135_475310.jpg,data/data_kaggle/live_135_475310_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_135_475310.jpg
live_3942_140593.jpg,data/data_kaggle/live_3942_140593.jpg,data/data_kaggle/live_3942_140593_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_3942_140593.jpg
spoof_1518_086593.jpg,data/data_kaggle/spoof_1518_086593.jpg,data/data_kaggle/spoof_1518_086593_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_1518_086593.jpg
live_1535_001476.jpg,data/data_kaggle/live_1535_001476.jpg,data/data_kaggle/live_1535_001476_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_1535_001476.jpg
spoof_3210_030007.jpg,data/data_kaggle/spoof_3210_030007.jpg,data/data_kaggle/spoof_3210_030007_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_3210_030007.jpg
spoof_9615_315433.jpg,data/data_kaggle/spoof_9615_315433.jpg,data/data_kaggle/spoof_9615_315433_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_9615_315433.jpg
live_6562_018953.jpg,data/data_kaggle/live_6562_018953.jpg,data/data_kaggle/live_6562_018953_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_6562_018953.jpg
spoof_6130_341417.jpg,data/data_kaggle/spoof_6130_341417.jpg,data/data_kaggle/spoof_6130_341417_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_6130_341417.jpg
spoof_3125_028987.jpg,data/data_kaggle/spoof_3125_028987.jpg,data/data_kaggle/spoof_3125_028987_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_3125_028987.jpg
live_9185_339783.jpg,data/data_kaggle/live_9185_339783.jpg,data/data_kaggle/live_9185_339783_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_9185_339783.jpg
spoof_1975_223525.jpg,data/data_kaggle/spoof_1975_223525.jpg,data/data_kaggle/spoof_1975_223525_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_1975_223525.jpg
live_7131_112939.jpg,data/data_kaggle/live_7131_112939.jpg,data/data_kaggle/live_7131_112939_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_7131_112939.jpg
live_2201_163782.jpg,data/data_kaggle/live_2201_163782.jpg,data/data_kaggle/live_2201_163782_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_2201_163782.jpg
spoof_2626_039328.jpg,data/data_kaggle/spoof_2626_039328.jpg,data/data_kaggle/spoof_2626_039328_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_2626_039328.jpg
live_9615_275188.jpg,data/data_kaggle/live_9615_275188.jpg,data/data_kaggle/live_9615_275188_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_9615_275188.jpg
spoof_768_060076.jpg,data/data_kaggle/spoof_768_060076.jpg,data/data_kaggle/spoof_768_060076_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_768_060076.jpg
spoof_2626_321935.jpg,data/data_kaggle/spoof_2626_321935.jpg,data/data_kaggle/spoof_2626_321935_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_2626_321935.jpg
live_1215_149228.jpg,data/data_kaggle/live_1215_149228.jpg,data/data_kaggle/live_1215_149228_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_1215_149228.jpg
spoof_3138_176787.jpg,data/data_kaggle/spoof_3138_176787.jpg,data/data_kaggle/spoof_3138_176787_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_3138_176787.jpg
live_1413_483180.jpg,data/data_kaggle/live_1413_483180.jpg,data/data_kaggle/live_1413_483180_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_1413_483180.jpg
spoof_183_086471.jpg,data/data_kaggle/spoof_183_086471.jpg,data/data_kaggle/spoof_183_086471_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_183_086471.jpg
live_1633_064128.jpg,data/data_kaggle/live_1633_064128.jpg,data/data_kaggle/live_1633_064128_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_1633_064128.jpg
spoof_7521_273494.jpg,data/data_kaggle/spoof_7521_273494.jpg,data/data_kaggle/spoof_7521_273494_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_7521_273494.jpg
live_17_370487.jpg,data/data_kaggle/live_17_370487.jpg,data/data_kaggle/live_17_370487_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_17_370487.jpg
live_6562_205874.jpg,data/data_kaggle/live_6562_205874.jpg,data/data_kaggle/live_6562_205874_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_6562_205874.jpg
live_9655_045249.jpg,data/data_kaggle/live_9655_045249.jpg,data/data_kaggle/live_9655_045249_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_9655_045249.jpg
spoof_2713_405917.jpg,data/data_kaggle/spoof_2713_405917.jpg,data/data_kaggle/spoof_2713_405917_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_2713_405917.jpg
spoof_5127_415599.jpg,data/data_kaggle/spoof_5127_415599.jpg,data/data_kaggle/spoof_5127_415599_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_5127_415599.jpg
live_47_006010.jpg,data/data_kaggle/live_47_006010.jpg,data/data_kaggle/live_47_006010_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_47_006010.jpg
spoof_5305_278649.jpg,data/data_kaggle/spoof_5305_278649.jpg,data/data_kaggle/spoof_5305_278649_BB.txt,spoof,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\spoof_5305_278649.jpg
live_4245_322546.jpg,data/data_kaggle/live_4245_322546.jpg,data/data_kaggle/live_4245_322546_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_4245_322546.jpg
live_6786_480193.jpg,data/data_kaggle/live_6786_480193.jpg,data/data_kaggle/live_6786_480193_BB.txt,live,D:\study\Projects\train_model_baseline\data\data_kaggle_face_224\live_6786_480193.jpg
