fname,liveness_score,img_name,path
256.mp4,1,256_16_1.png,new_data/train/image/256_16_1.png
375.mp4,1,375_68_2.png,new_data/train/image/375_68_2.png
811.mp4,0,811_31_1.png,new_data/train/image/811_31_1.png
446.mp4,0,446_39_1.png,new_data/train/image/446_39_1.png
811.mp4,0,811_67_2.png,new_data/train/image/811_67_2.png
343.mp4,1,343_12_1.png,new_data/train/image/343_12_1.png
860.mp4,0,860_25_1.png,new_data/train/image/860_25_1.png
433.mp4,1,433_14_1.png,new_data/train/image/433_14_1.png
185.mp4,1,185_93_2.png,new_data/train/image/185_93_2.png
1111.mp4,0,1111_9_2.png,new_data/train/image/1111_9_2.png
191.mp4,1,191_22_1.png,new_data/train/image/191_22_1.png
837.mp4,0,837_13_1.png,new_data/train/image/837_13_1.png
656.mp4,0,656_147_1.png,new_data/train/image/656_147_1.png
312.mp4,0,312_8_1.png,new_data/train/image/312_8_1.png
185.mp4,1,185_140_2.png,new_data/train/image/185_140_2.png
39.mp4,1,39_88_2.png,new_data/train/image/39_88_2.png
656.mp4,0,656_69_1.png,new_data/train/image/656_69_1.png
11.mp4,1,11_19_1.png,new_data/train/image/11_19_1.png
312.mp4,0,312_33_1.png,new_data/train/image/312_33_1.png
441.mp4,1,441_114_1.png,new_data/train/image/441_114_1.png
312.mp4,0,312_65_2.png,new_data/train/image/312_65_2.png
312.mp4,0,312_115_2.png,new_data/train/image/312_115_2.png
493.mp4,1,493_154_2.png,new_data/train/image/493_154_2.png
493.mp4,1,493_2_1.png,new_data/train/image/493_2_1.png
292.mp4,1,292_128_2.png,new_data/train/image/292_128_2.png
862.mp4,0,862_60_1.png,new_data/train/image/862_60_1.png
172.mp4,0,172_93_1.png,new_data/train/image/172_93_1.png
122.mp4,1,122_5_1.png,new_data/train/image/122_5_1.png
441.mp4,1,441_94_1.png,new_data/train/image/441_94_1.png
811.mp4,0,811_44_1.png,new_data/train/image/811_44_1.png
610.mp4,0,610_111_1.png,new_data/train/image/610_111_1.png
656.mp4,0,656_113_1.png,new_data/train/image/656_113_1.png
354.mp4,1,354_128_1.png,new_data/train/image/354_128_1.png
907.mp4,0,907_60_2.png,new_data/train/image/907_60_2.png
656.mp4,0,656_129_2.png,new_data/train/image/656_129_2.png
96.mp4,1,96_28_1.png,new_data/train/image/96_28_1.png
191.mp4,1,191_54_2.png,new_data/train/image/191_54_2.png
518.mp4,0,518_43_1.png,new_data/train/image/518_43_1.png
907.mp4,0,907_57_1.png,new_data/train/image/907_57_1.png
14.mp4,0,14_19_2.png,new_data/train/image/14_19_2.png
907.mp4,0,907_29_1.png,new_data/train/image/907_29_1.png
343.mp4,1,343_30_1.png,new_data/train/image/343_30_1.png
236.mp4,1,236_23_1.png,new_data/train/image/236_23_1.png
610.mp4,0,610_48_1.png,new_data/train/image/610_48_1.png
1004.mp4,0,1004_94_1.png,new_data/train/image/1004_94_1.png
656.mp4,0,656_158_2.png,new_data/train/image/656_158_2.png
491.mp4,1,491_68_2.png,new_data/train/image/491_68_2.png
452.mp4,1,452_28_1.png,new_data/train/image/452_28_1.png
656.mp4,0,656_30_2.png,new_data/train/image/656_30_2.png
424.mp4,1,424_13_1.png,new_data/train/image/424_13_1.png
491.mp4,1,491_17_2.png,new_data/train/image/491_17_2.png
195.mp4,1,195_50_2.png,new_data/train/image/195_50_2.png
811.mp4,0,811_50_1.png,new_data/train/image/811_50_1.png
5.mp4,0,5_6_2.png,new_data/train/image/5_6_2.png
610.mp4,0,610_43_2.png,new_data/train/image/610_43_2.png
656.mp4,0,656_121_2.png,new_data/train/image/656_121_2.png
39.mp4,1,39_91_2.png,new_data/train/image/39_91_2.png
610.mp4,0,610_1_2.png,new_data/train/image/610_1_2.png
441.mp4,1,441_107_2.png,new_data/train/image/441_107_2.png
375.mp4,1,375_37_2.png,new_data/train/image/375_37_2.png
96.mp4,1,96_53_2.png,new_data/train/image/96_53_2.png
312.mp4,0,312_4_1.png,new_data/train/image/312_4_1.png
93.mp4,0,93_3_1.png,new_data/train/image/93_3_1.png
565.mp4,0,565_8_2.png,new_data/train/image/565_8_2.png
441.mp4,1,441_97_1.png,new_data/train/image/441_97_1.png
413.mp4,0,413_6_2.png,new_data/train/image/413_6_2.png
295.mp4,0,295_103_1.png,new_data/train/image/295_103_1.png
493.mp4,1,493_109_1.png,new_data/train/image/493_109_1.png
375.mp4,1,375_145_2.png,new_data/train/image/375_145_2.png
222.mp4,1,222_58_1.png,new_data/train/image/222_58_1.png
452.mp4,1,452_151_1.png,new_data/train/image/452_151_1.png
185.mp4,1,185_152_1.png,new_data/train/image/185_152_1.png
270.mp4,0,270_2_1.png,new_data/train/image/270_2_1.png
5.mp4,0,5_23_2.png,new_data/train/image/5_23_2.png
58.mp4,0,58_46_2.png,new_data/train/image/58_46_2.png
292.mp4,1,292_81_2.png,new_data/train/image/292_81_2.png
493.mp4,1,493_118_2.png,new_data/train/image/493_118_2.png
446.mp4,0,446_22_2.png,new_data/train/image/446_22_2.png
1004.mp4,0,1004_70_2.png,new_data/train/image/1004_70_2.png
207.mp4,1,207_14_1.png,new_data/train/image/207_14_1.png
11.mp4,1,11_129_2.png,new_data/train/image/11_129_2.png
185.mp4,1,185_131_2.png,new_data/train/image/185_131_2.png
446.mp4,0,446_94_1.png,new_data/train/image/446_94_1.png
422.mp4,1,422_22_1.png,new_data/train/image/422_22_1.png
441.mp4,1,441_8_2.png,new_data/train/image/441_8_2.png
907.mp4,0,907_120_1.png,new_data/train/image/907_120_1.png
241.mp4,0,241_11_1.png,new_data/train/image/241_11_1.png
295.mp4,0,295_128_2.png,new_data/train/image/295_128_2.png
185.mp4,1,185_139_1.png,new_data/train/image/185_139_1.png
837.mp4,0,837_39_1.png,new_data/train/image/837_39_1.png
441.mp4,1,441_110_2.png,new_data/train/image/441_110_2.png
5.mp4,0,5_11_2.png,new_data/train/image/5_11_2.png
11.mp4,1,11_63_2.png,new_data/train/image/11_63_2.png
292.mp4,1,292_100_2.png,new_data/train/image/292_100_2.png
236.mp4,1,236_20_2.png,new_data/train/image/236_20_2.png
96.mp4,1,96_30_1.png,new_data/train/image/96_30_1.png
493.mp4,1,493_17_1.png,new_data/train/image/493_17_1.png
375.mp4,1,375_141_1.png,new_data/train/image/375_141_1.png
907.mp4,0,907_28_2.png,new_data/train/image/907_28_2.png
860.mp4,0,860_12_1.png,new_data/train/image/860_12_1.png
491.mp4,1,491_42_2.png,new_data/train/image/491_42_2.png
343.mp4,1,343_33_2.png,new_data/train/image/343_33_2.png
268.mp4,0,268_9_2.png,new_data/train/image/268_9_2.png
222.mp4,1,222_18_1.png,new_data/train/image/222_18_1.png
172.mp4,0,172_105_1.png,new_data/train/image/172_105_1.png
58.mp4,0,58_51_2.png,new_data/train/image/58_51_2.png
811.mp4,0,811_144_2.png,new_data/train/image/811_144_2.png
656.mp4,0,656_12_2.png,new_data/train/image/656_12_2.png
493.mp4,1,493_30_2.png,new_data/train/image/493_30_2.png
195.mp4,1,195_89_1.png,new_data/train/image/195_89_1.png
354.mp4,1,354_60_1.png,new_data/train/image/354_60_1.png
191.mp4,1,191_14_2.png,new_data/train/image/191_14_2.png
862.mp4,0,862_8_2.png,new_data/train/image/862_8_2.png
295.mp4,0,295_134_1.png,new_data/train/image/295_134_1.png
295.mp4,0,295_34_1.png,new_data/train/image/295_34_1.png
904.mp4,0,904_11_1.png,new_data/train/image/904_11_1.png
491.mp4,1,491_10_1.png,new_data/train/image/491_10_1.png
904.mp4,0,904_14_1.png,new_data/train/image/904_14_1.png
191.mp4,1,191_51_2.png,new_data/train/image/191_51_2.png
39.mp4,1,39_145_1.png,new_data/train/image/39_145_1.png
58.mp4,0,58_18_1.png,new_data/train/image/58_18_1.png
446.mp4,0,446_78_1.png,new_data/train/image/446_78_1.png
115.mp4,0,115_50_1.png,new_data/train/image/115_50_1.png
518.mp4,0,518_146_2.png,new_data/train/image/518_146_2.png
1004.mp4,0,1004_64_1.png,new_data/train/image/1004_64_1.png
295.mp4,0,295_52_1.png,new_data/train/image/295_52_1.png
11.mp4,1,11_50_2.png,new_data/train/image/11_50_2.png
312.mp4,0,312_118_1.png,new_data/train/image/312_118_1.png
375.mp4,1,375_76_1.png,new_data/train/image/375_76_1.png
811.mp4,0,811_16_1.png,new_data/train/image/811_16_1.png
656.mp4,0,656_61_1.png,new_data/train/image/656_61_1.png
5.mp4,0,5_13_2.png,new_data/train/image/5_13_2.png
172.mp4,0,172_125_2.png,new_data/train/image/172_125_2.png
336.mp4,1,336_47_2.png,new_data/train/image/336_47_2.png
1004.mp4,0,1004_18_1.png,new_data/train/image/1004_18_1.png
610.mp4,0,610_7_2.png,new_data/train/image/610_7_2.png
441.mp4,1,441_76_1.png,new_data/train/image/441_76_1.png
453.mp4,1,453_16_2.png,new_data/train/image/453_16_2.png
292.mp4,1,292_37_2.png,new_data/train/image/292_37_2.png
172.mp4,0,172_19_2.png,new_data/train/image/172_19_2.png
26.mp4,0,26_5_2.png,new_data/train/image/26_5_2.png
518.mp4,0,518_80_1.png,new_data/train/image/518_80_1.png
354.mp4,1,354_34_2.png,new_data/train/image/354_34_2.png
292.mp4,1,292_78_2.png,new_data/train/image/292_78_2.png
33.mp4,0,33_16_2.png,new_data/train/image/33_16_2.png
58.mp4,0,58_25_1.png,new_data/train/image/58_25_1.png
811.mp4,0,811_23_2.png,new_data/train/image/811_23_2.png
295.mp4,0,295_9_2.png,new_data/train/image/295_9_2.png
185.mp4,1,185_128_1.png,new_data/train/image/185_128_1.png
42.mp4,1,42_38_1.png,new_data/train/image/42_38_1.png
810.mp4,0,810_10_2.png,new_data/train/image/810_10_2.png
39.mp4,1,39_96_2.png,new_data/train/image/39_96_2.png
33.mp4,0,33_52_2.png,new_data/train/image/33_52_2.png
1123.mp4,0,1123_102_2.png,new_data/train/image/1123_102_2.png
441.mp4,1,441_125_2.png,new_data/train/image/441_125_2.png
309.mp4,1,309_48_1.png,new_data/train/image/309_48_1.png
295.mp4,0,295_84_2.png,new_data/train/image/295_84_2.png
236.mp4,1,236_38_1.png,new_data/train/image/236_38_1.png
656.mp4,0,656_62_2.png,new_data/train/image/656_62_2.png
1109.mp4,0,1109_7_1.png,new_data/train/image/1109_7_1.png
610.mp4,0,610_31_1.png,new_data/train/image/610_31_1.png
207.mp4,1,207_19_2.png,new_data/train/image/207_19_2.png
433.mp4,1,433_49_2.png,new_data/train/image/433_49_2.png
491.mp4,1,491_1_1.png,new_data/train/image/491_1_1.png
811.mp4,0,811_158_2.png,new_data/train/image/811_158_2.png
39.mp4,1,39_110_2.png,new_data/train/image/39_110_2.png
310.mp4,0,310_3_1.png,new_data/train/image/310_3_1.png
33.mp4,0,33_25_2.png,new_data/train/image/33_25_2.png
270.mp4,0,270_14_1.png,new_data/train/image/270_14_1.png
433.mp4,1,433_17_2.png,new_data/train/image/433_17_2.png
96.mp4,1,96_58_2.png,new_data/train/image/96_58_2.png
354.mp4,1,354_130_2.png,new_data/train/image/354_130_2.png
343.mp4,1,343_1_1.png,new_data/train/image/343_1_1.png
185.mp4,1,185_47_1.png,new_data/train/image/185_47_1.png
96.mp4,1,96_138_1.png,new_data/train/image/96_138_1.png
172.mp4,0,172_41_2.png,new_data/train/image/172_41_2.png
811.mp4,0,811_97_2.png,new_data/train/image/811_97_2.png
493.mp4,1,493_48_1.png,new_data/train/image/493_48_1.png
354.mp4,1,354_140_2.png,new_data/train/image/354_140_2.png
295.mp4,0,295_139_2.png,new_data/train/image/295_139_2.png
446.mp4,0,446_126_2.png,new_data/train/image/446_126_2.png
33.mp4,0,33_51_1.png,new_data/train/image/33_51_1.png
309.mp4,1,309_21_1.png,new_data/train/image/309_21_1.png
252.mp4,1,252_2_1.png,new_data/train/image/252_2_1.png
270.mp4,0,270_35_2.png,new_data/train/image/270_35_2.png
375.mp4,1,375_30_2.png,new_data/train/image/375_30_2.png
610.mp4,0,610_36_2.png,new_data/train/image/610_36_2.png
309.mp4,1,309_16_1.png,new_data/train/image/309_16_1.png
518.mp4,0,518_34_2.png,new_data/train/image/518_34_2.png
42.mp4,1,42_18_2.png,new_data/train/image/42_18_2.png
236.mp4,1,236_35_2.png,new_data/train/image/236_35_2.png
907.mp4,0,907_89_1.png,new_data/train/image/907_89_1.png
375.mp4,1,375_113_1.png,new_data/train/image/375_113_1.png
453.mp4,1,453_7_1.png,new_data/train/image/453_7_1.png
656.mp4,0,656_122_1.png,new_data/train/image/656_122_1.png
292.mp4,1,292_20_2.png,new_data/train/image/292_20_2.png
656.mp4,0,656_27_2.png,new_data/train/image/656_27_2.png
860.mp4,0,860_14_1.png,new_data/train/image/860_14_1.png
1004.mp4,0,1004_71_1.png,new_data/train/image/1004_71_1.png
452.mp4,1,452_119_1.png,new_data/train/image/452_119_1.png
295.mp4,0,295_82_2.png,new_data/train/image/295_82_2.png
207.mp4,1,207_11_2.png,new_data/train/image/207_11_2.png
295.mp4,0,295_137_1.png,new_data/train/image/295_137_1.png
518.mp4,0,518_47_2.png,new_data/train/image/518_47_2.png
195.mp4,1,195_91_1.png,new_data/train/image/195_91_1.png
292.mp4,1,292_57_1.png,new_data/train/image/292_57_1.png
656.mp4,0,656_114_1.png,new_data/train/image/656_114_1.png
39.mp4,1,39_78_2.png,new_data/train/image/39_78_2.png
96.mp4,1,96_88_2.png,new_data/train/image/96_88_2.png
656.mp4,0,656_34_2.png,new_data/train/image/656_34_2.png
204.mp4,1,204_7_1.png,new_data/train/image/204_7_1.png
656.mp4,0,656_41_2.png,new_data/train/image/656_41_2.png
518.mp4,0,518_141_2.png,new_data/train/image/518_141_2.png
354.mp4,1,354_93_1.png,new_data/train/image/354_93_1.png
518.mp4,0,518_28_1.png,new_data/train/image/518_28_1.png
288.mp4,0,288_6_1.png,new_data/train/image/288_6_1.png
452.mp4,1,452_124_2.png,new_data/train/image/452_124_2.png
185.mp4,1,185_5_1.png,new_data/train/image/185_5_1.png
811.mp4,0,811_11_2.png,new_data/train/image/811_11_2.png
39.mp4,1,39_13_1.png,new_data/train/image/39_13_1.png
491.mp4,1,491_56_1.png,new_data/train/image/491_56_1.png
39.mp4,1,39_139_2.png,new_data/train/image/39_139_2.png
811.mp4,0,811_72_1.png,new_data/train/image/811_72_1.png
493.mp4,1,493_105_1.png,new_data/train/image/493_105_1.png
185.mp4,1,185_65_2.png,new_data/train/image/185_65_2.png
860.mp4,0,860_17_2.png,new_data/train/image/860_17_2.png
375.mp4,1,375_29_1.png,new_data/train/image/375_29_1.png
433.mp4,1,433_43_2.png,new_data/train/image/433_43_2.png
33.mp4,0,33_107_1.png,new_data/train/image/33_107_1.png
491.mp4,1,491_49_1.png,new_data/train/image/491_49_1.png
610.mp4,0,610_7_1.png,new_data/train/image/610_7_1.png
