image_id,image_path,label_path,labels
502765,data//test\10007\spoof\502765.png,data//test\10007\spoof\502765_BB.txt,0
502769,data//test\10007\spoof\502769.png,data//test\10007\spoof\502769_BB.txt,0
503302,data//test\10007\spoof\503302.png,data//test\10007\spoof\503302_BB.txt,0
503440,data//test\10007\spoof\503440.png,data//test\10007\spoof\503440_BB.txt,0
503478,data//test\10007\spoof\503478.png,data//test\10007\spoof\503478_BB.txt,0
503572,data//test\10007\spoof\503572.png,data//test\10007\spoof\503572_BB.txt,0
503638,data//test\10007\spoof\503638.png,data//test\10007\spoof\503638_BB.txt,0
504081,data//test\10007\spoof\504081.png,data//test\10007\spoof\504081_BB.txt,0
504097,data//test\10007\spoof\504097.png,data//test\10007\spoof\504097_BB.txt,0
504207,data//test\10007\spoof\504207.png,data//test\10007\spoof\504207_BB.txt,0
504476,data//test\10007\spoof\504476.png,data//test\10007\spoof\504476_BB.txt,0
505182,data//test\10007\spoof\505182.png,data//test\10007\spoof\505182_BB.txt,0
505186,data//test\10007\spoof\505186.png,data//test\10007\spoof\505186_BB.txt,0
506057,data//test\10007\spoof\506057.png,data//test\10007\spoof\506057_BB.txt,0
506193,data//test\10007\spoof\506193.png,data//test\10007\spoof\506193_BB.txt,0
506276,data//test\10007\spoof\506276.png,data//test\10007\spoof\506276_BB.txt,0
506349,data//test\10007\spoof\506349.png,data//test\10007\spoof\506349_BB.txt,0
506638,data//test\10007\spoof\506638.png,data//test\10007\spoof\506638_BB.txt,0
506682,data//test\10007\spoof\506682.png,data//test\10007\spoof\506682_BB.txt,0
507162,data//test\10007\spoof\507162.png,data//test\10007\spoof\507162_BB.txt,0
507665,data//test\10007\spoof\507665.png,data//test\10007\spoof\507665_BB.txt,0
507672,data//test\10007\spoof\507672.png,data//test\10007\spoof\507672_BB.txt,0
508524,data//test\10007\spoof\508524.png,data//test\10007\spoof\508524_BB.txt,0
509337,data//test\10007\spoof\509337.png,data//test\10007\spoof\509337_BB.txt,0
509338,data//test\10007\spoof\509338.png,data//test\10007\spoof\509338_BB.txt,0
509390,data//test\10007\spoof\509390.png,data//test\10007\spoof\509390_BB.txt,0
509425,data//test\10007\spoof\509425.png,data//test\10007\spoof\509425_BB.txt,0
509539,data//test\10007\spoof\509539.png,data//test\10007\spoof\509539_BB.txt,0
509595,data//test\10007\spoof\509595.png,data//test\10007\spoof\509595_BB.txt,0
509629,data//test\10007\spoof\509629.png,data//test\10007\spoof\509629_BB.txt,0
509689,data//test\10007\spoof\509689.png,data//test\10007\spoof\509689_BB.txt,0
509925,data//test\10007\spoof\509925.png,data//test\10007\spoof\509925_BB.txt,0
510306,data//test\10007\spoof\510306.png,data//test\10007\spoof\510306_BB.txt,0
510962,data//test\10007\spoof\510962.png,data//test\10007\spoof\510962_BB.txt,0
511284,data//test\10007\spoof\511284.png,data//test\10007\spoof\511284_BB.txt,0
511904,data//test\10007\spoof\511904.png,data//test\10007\spoof\511904_BB.txt,0
512144,data//test\10007\spoof\512144.png,data//test\10007\spoof\512144_BB.txt,0
512739,data//test\10007\spoof\512739.png,data//test\10007\spoof\512739_BB.txt,0
512830,data//test\10007\spoof\512830.png,data//test\10007\spoof\512830_BB.txt,0
512864,data//test\10007\spoof\512864.png,data//test\10007\spoof\512864_BB.txt,0
513012,data//test\10007\spoof\513012.png,data//test\10007\spoof\513012_BB.txt,0
513383,data//test\10007\spoof\513383.png,data//test\10007\spoof\513383_BB.txt,0
513512,data//test\10007\spoof\513512.png,data//test\10007\spoof\513512_BB.txt,0
513584,data//test\10007\spoof\513584.png,data//test\10007\spoof\513584_BB.txt,0
513748,data//test\10007\spoof\513748.png,data//test\10007\spoof\513748_BB.txt,0
514002,data//test\10007\spoof\514002.png,data//test\10007\spoof\514002_BB.txt,0
514072,data//test\10007\spoof\514072.png,data//test\10007\spoof\514072_BB.txt,0
514685,data//test\10007\spoof\514685.png,data//test\10007\spoof\514685_BB.txt,0
515095,data//test\10007\spoof\515095.png,data//test\10007\spoof\515095_BB.txt,0
515280,data//test\10007\spoof\515280.png,data//test\10007\spoof\515280_BB.txt,0
515743,data//test\10007\spoof\515743.png,data//test\10007\spoof\515743_BB.txt,0
515989,data//test\10007\spoof\515989.png,data//test\10007\spoof\515989_BB.txt,0
516007,data//test\10007\spoof\516007.png,data//test\10007\spoof\516007_BB.txt,0
516673,data//test\10007\spoof\516673.png,data//test\10007\spoof\516673_BB.txt,0
516814,data//test\10007\spoof\516814.png,data//test\10007\spoof\516814_BB.txt,0
516857,data//test\10007\spoof\516857.png,data//test\10007\spoof\516857_BB.txt,0
516860,data//test\10007\spoof\516860.png,data//test\10007\spoof\516860_BB.txt,0
517425,data//test\10007\spoof\517425.png,data//test\10007\spoof\517425_BB.txt,0
517689,data//test\10007\spoof\517689.png,data//test\10007\spoof\517689_BB.txt,0
517744,data//test\10007\spoof\517744.png,data//test\10007\spoof\517744_BB.txt,0
517762,data//test\10007\spoof\517762.png,data//test\10007\spoof\517762_BB.txt,0
518049,data//test\10007\spoof\518049.png,data//test\10007\spoof\518049_BB.txt,0
518639,data//test\10007\spoof\518639.png,data//test\10007\spoof\518639_BB.txt,0
519208,data//test\10007\spoof\519208.png,data//test\10007\spoof\519208_BB.txt,0
519828,data//test\10007\spoof\519828.png,data//test\10007\spoof\519828_BB.txt,0
519957,data//test\10007\spoof\519957.png,data//test\10007\spoof\519957_BB.txt,0
520201,data//test\10007\spoof\520201.png,data//test\10007\spoof\520201_BB.txt,0
520507,data//test\10007\spoof\520507.png,data//test\10007\spoof\520507_BB.txt,0
520793,data//test\10007\spoof\520793.png,data//test\10007\spoof\520793_BB.txt,0
521113,data//test\10007\spoof\521113.png,data//test\10007\spoof\521113_BB.txt,0
521526,data//test\10007\spoof\521526.png,data//test\10007\spoof\521526_BB.txt,0
521726,data//test\10007\spoof\521726.png,data//test\10007\spoof\521726_BB.txt,0
521921,data//test\10007\spoof\521921.png,data//test\10007\spoof\521921_BB.txt,0
522173,data//test\10007\spoof\522173.png,data//test\10007\spoof\522173_BB.txt,0
522269,data//test\10007\spoof\522269.png,data//test\10007\spoof\522269_BB.txt,0
522759,data//test\10007\spoof\522759.png,data//test\10007\spoof\522759_BB.txt,0
523297,data//test\10007\spoof\523297.png,data//test\10007\spoof\523297_BB.txt,0
523325,data//test\10007\spoof\523325.png,data//test\10007\spoof\523325_BB.txt,0
523737,data//test\10007\spoof\523737.png,data//test\10007\spoof\523737_BB.txt,0
523923,data//test\10007\spoof\523923.png,data//test\10007\spoof\523923_BB.txt,0
524194,data//test\10007\spoof\524194.png,data//test\10007\spoof\524194_BB.txt,0
524210,data//test\10007\spoof\524210.png,data//test\10007\spoof\524210_BB.txt,0
524496,data//test\10007\spoof\524496.png,data//test\10007\spoof\524496_BB.txt,0
524807,data//test\10007\spoof\524807.png,data//test\10007\spoof\524807_BB.txt,0
524878,data//test\10007\spoof\524878.png,data//test\10007\spoof\524878_BB.txt,0
525272,data//test\10007\spoof\525272.png,data//test\10007\spoof\525272_BB.txt,0
525327,data//test\10007\spoof\525327.png,data//test\10007\spoof\525327_BB.txt,0
525364,data//test\10007\spoof\525364.png,data//test\10007\spoof\525364_BB.txt,0
525511,data//test\10007\spoof\525511.png,data//test\10007\spoof\525511_BB.txt,0
525955,data//test\10007\spoof\525955.png,data//test\10007\spoof\525955_BB.txt,0
526084,data//test\10007\spoof\526084.png,data//test\10007\spoof\526084_BB.txt,0
526513,data//test\10007\spoof\526513.png,data//test\10007\spoof\526513_BB.txt,0
526562,data//test\10007\spoof\526562.png,data//test\10007\spoof\526562_BB.txt,0
526944,data//test\10007\spoof\526944.png,data//test\10007\spoof\526944_BB.txt,0
527665,data//test\10007\spoof\527665.png,data//test\10007\spoof\527665_BB.txt,0
528138,data//test\10007\spoof\528138.png,data//test\10007\spoof\528138_BB.txt,0
528179,data//test\10007\spoof\528179.png,data//test\10007\spoof\528179_BB.txt,0
528842,data//test\10007\spoof\528842.png,data//test\10007\spoof\528842_BB.txt,0
528860,data//test\10007\spoof\528860.png,data//test\10007\spoof\528860_BB.txt,0
528922,data//test\10007\spoof\528922.png,data//test\10007\spoof\528922_BB.txt,0
529067,data//test\10007\spoof\529067.png,data//test\10007\spoof\529067_BB.txt,0
529290,data//test\10007\spoof\529290.png,data//test\10007\spoof\529290_BB.txt,0
529412,data//test\10007\spoof\529412.png,data//test\10007\spoof\529412_BB.txt,0
529418,data//test\10007\spoof\529418.png,data//test\10007\spoof\529418_BB.txt,0
529471,data//test\10007\spoof\529471.png,data//test\10007\spoof\529471_BB.txt,0
529723,data//test\10007\spoof\529723.png,data//test\10007\spoof\529723_BB.txt,0
529836,data//test\10007\spoof\529836.png,data//test\10007\spoof\529836_BB.txt,0
529844,data//test\10007\spoof\529844.png,data//test\10007\spoof\529844_BB.txt,0
529965,data//test\10007\spoof\529965.png,data//test\10007\spoof\529965_BB.txt,0
530285,data//test\10007\spoof\530285.png,data//test\10007\spoof\530285_BB.txt,0
530513,data//test\10007\spoof\530513.png,data//test\10007\spoof\530513_BB.txt,0
530937,data//test\10007\spoof\530937.png,data//test\10007\spoof\530937_BB.txt,0
531076,data//test\10007\spoof\531076.png,data//test\10007\spoof\531076_BB.txt,0
531313,data//test\10007\spoof\531313.png,data//test\10007\spoof\531313_BB.txt,0
531335,data//test\10007\spoof\531335.png,data//test\10007\spoof\531335_BB.txt,0
531447,data//test\10007\spoof\531447.png,data//test\10007\spoof\531447_BB.txt,0
532024,data//test\10007\spoof\532024.png,data//test\10007\spoof\532024_BB.txt,0
532047,data//test\10007\spoof\532047.png,data//test\10007\spoof\532047_BB.txt,0
532211,data//test\10007\spoof\532211.png,data//test\10007\spoof\532211_BB.txt,0
532225,data//test\10007\spoof\532225.png,data//test\10007\spoof\532225_BB.txt,0
532234,data//test\10007\spoof\532234.png,data//test\10007\spoof\532234_BB.txt,0
532434,data//test\10007\spoof\532434.png,data//test\10007\spoof\532434_BB.txt,0
532741,data//test\10007\spoof\532741.png,data//test\10007\spoof\532741_BB.txt,0
533698,data//test\10007\spoof\533698.png,data//test\10007\spoof\533698_BB.txt,0
533953,data//test\10007\spoof\533953.png,data//test\10007\spoof\533953_BB.txt,0
534207,data//test\10007\spoof\534207.png,data//test\10007\spoof\534207_BB.txt,0
534327,data//test\10007\spoof\534327.png,data//test\10007\spoof\534327_BB.txt,0
535059,data//test\10007\spoof\535059.png,data//test\10007\spoof\535059_BB.txt,0
535153,data//test\10007\spoof\535153.png,data//test\10007\spoof\535153_BB.txt,0
535220,data//test\10007\spoof\535220.png,data//test\10007\spoof\535220_BB.txt,0
535568,data//test\10007\spoof\535568.png,data//test\10007\spoof\535568_BB.txt,0
536112,data//test\10007\spoof\536112.png,data//test\10007\spoof\536112_BB.txt,0
536220,data//test\10007\spoof\536220.png,data//test\10007\spoof\536220_BB.txt,0
536396,data//test\10007\spoof\536396.png,data//test\10007\spoof\536396_BB.txt,0
536602,data//test\10007\spoof\536602.png,data//test\10007\spoof\536602_BB.txt,0
536655,data//test\10007\spoof\536655.png,data//test\10007\spoof\536655_BB.txt,0
537332,data//test\10007\spoof\537332.png,data//test\10007\spoof\537332_BB.txt,0
537471,data//test\10007\spoof\537471.png,data//test\10007\spoof\537471_BB.txt,0
537753,data//test\10007\spoof\537753.png,data//test\10007\spoof\537753_BB.txt,0
537879,data//test\10007\spoof\537879.png,data//test\10007\spoof\537879_BB.txt,0
537901,data//test\10007\spoof\537901.png,data//test\10007\spoof\537901_BB.txt,0
537993,data//test\10007\spoof\537993.png,data//test\10007\spoof\537993_BB.txt,0
538496,data//test\10007\spoof\538496.png,data//test\10007\spoof\538496_BB.txt,0
539019,data//test\10007\spoof\539019.png,data//test\10007\spoof\539019_BB.txt,0
539313,data//test\10007\spoof\539313.png,data//test\10007\spoof\539313_BB.txt,0
539365,data//test\10007\spoof\539365.png,data//test\10007\spoof\539365_BB.txt,0
539652,data//test\10007\spoof\539652.png,data//test\10007\spoof\539652_BB.txt,0
539942,data//test\10007\spoof\539942.png,data//test\10007\spoof\539942_BB.txt,0
540084,data//test\10007\spoof\540084.png,data//test\10007\spoof\540084_BB.txt,0
540256,data//test\10007\spoof\540256.png,data//test\10007\spoof\540256_BB.txt,0
540728,data//test\10007\spoof\540728.png,data//test\10007\spoof\540728_BB.txt,0
540875,data//test\10007\spoof\540875.png,data//test\10007\spoof\540875_BB.txt,0
540880,data//test\10007\spoof\540880.png,data//test\10007\spoof\540880_BB.txt,0
541050,data//test\10007\spoof\541050.png,data//test\10007\spoof\541050_BB.txt,0
541193,data//test\10007\spoof\541193.png,data//test\10007\spoof\541193_BB.txt,0
541244,data//test\10007\spoof\541244.png,data//test\10007\spoof\541244_BB.txt,0
541795,data//test\10007\spoof\541795.png,data//test\10007\spoof\541795_BB.txt,0
541928,data//test\10007\spoof\541928.png,data//test\10007\spoof\541928_BB.txt,0
542148,data//test\10007\spoof\542148.png,data//test\10007\spoof\542148_BB.txt,0
542197,data//test\10007\spoof\542197.png,data//test\10007\spoof\542197_BB.txt,0
542497,data//test\10007\spoof\542497.png,data//test\10007\spoof\542497_BB.txt,0
542733,data//test\10007\spoof\542733.png,data//test\10007\spoof\542733_BB.txt,0
542764,data//test\10007\spoof\542764.png,data//test\10007\spoof\542764_BB.txt,0
542847,data//test\10007\spoof\542847.png,data//test\10007\spoof\542847_BB.txt,0
543165,data//test\10007\spoof\543165.png,data//test\10007\spoof\543165_BB.txt,0
543312,data//test\10007\spoof\543312.png,data//test\10007\spoof\543312_BB.txt,0
543413,data//test\10007\spoof\543413.png,data//test\10007\spoof\543413_BB.txt,0
