fname,liveness_score,img_name,path
5.mp4,0,5_6_1.png,new_data/train/image/5_6_1.png
5.mp4,0,5_6_2.png,new_data/train/image/5_6_2.png
5.mp4,0,5_7_1.png,new_data/train/image/5_7_1.png
5.mp4,0,5_7_2.png,new_data/train/image/5_7_2.png
5.mp4,0,5_8_1.png,new_data/train/image/5_8_1.png
5.mp4,0,5_8_2.png,new_data/train/image/5_8_2.png
5.mp4,0,5_9_1.png,new_data/train/image/5_9_1.png
5.mp4,0,5_9_2.png,new_data/train/image/5_9_2.png
11.mp4,1,11_100_1.png,new_data/train/image/11_100_1.png
11.mp4,1,11_100_2.png,new_data/train/image/11_100_2.png
11.mp4,1,11_101_1.png,new_data/train/image/11_101_1.png
11.mp4,1,11_101_2.png,new_data/train/image/11_101_2.png
11.mp4,1,11_102_1.png,new_data/train/image/11_102_1.png
11.mp4,1,11_102_2.png,new_data/train/image/11_102_2.png
11.mp4,1,11_103_1.png,new_data/train/image/11_103_1.png
11.mp4,1,11_103_2.png,new_data/train/image/11_103_2.png
11.mp4,1,11_104_1.png,new_data/train/image/11_104_1.png
11.mp4,1,11_104_2.png,new_data/train/image/11_104_2.png
11.mp4,1,11_105_1.png,new_data/train/image/11_105_1.png
11.mp4,1,11_105_2.png,new_data/train/image/11_105_2.png
11.mp4,1,11_106_1.png,new_data/train/image/11_106_1.png
11.mp4,1,11_106_2.png,new_data/train/image/11_106_2.png
11.mp4,1,11_107_1.png,new_data/train/image/11_107_1.png
11.mp4,1,11_107_2.png,new_data/train/image/11_107_2.png
11.mp4,1,11_108_1.png,new_data/train/image/11_108_1.png
11.mp4,1,11_108_2.png,new_data/train/image/11_108_2.png
11.mp4,1,11_109_1.png,new_data/train/image/11_109_1.png
11.mp4,1,11_109_2.png,new_data/train/image/11_109_2.png
11.mp4,1,11_10_1.png,new_data/train/image/11_10_1.png
11.mp4,1,11_10_2.png,new_data/train/image/11_10_2.png
11.mp4,1,11_110_1.png,new_data/train/image/11_110_1.png
11.mp4,1,11_110_2.png,new_data/train/image/11_110_2.png
11.mp4,1,11_111_1.png,new_data/train/image/11_111_1.png
11.mp4,1,11_111_2.png,new_data/train/image/11_111_2.png
11.mp4,1,11_112_1.png,new_data/train/image/11_112_1.png
11.mp4,1,11_112_2.png,new_data/train/image/11_112_2.png
11.mp4,1,11_113_1.png,new_data/train/image/11_113_1.png
11.mp4,1,11_113_2.png,new_data/train/image/11_113_2.png
11.mp4,1,11_114_1.png,new_data/train/image/11_114_1.png
11.mp4,1,11_114_2.png,new_data/train/image/11_114_2.png
11.mp4,1,11_115_1.png,new_data/train/image/11_115_1.png
11.mp4,1,11_115_2.png,new_data/train/image/11_115_2.png
11.mp4,1,11_116_1.png,new_data/train/image/11_116_1.png
11.mp4,1,11_116_2.png,new_data/train/image/11_116_2.png
11.mp4,1,11_117_1.png,new_data/train/image/11_117_1.png
11.mp4,1,11_117_2.png,new_data/train/image/11_117_2.png
11.mp4,1,11_118_1.png,new_data/train/image/11_118_1.png
11.mp4,1,11_118_2.png,new_data/train/image/11_118_2.png
11.mp4,1,11_119_1.png,new_data/train/image/11_119_1.png
11.mp4,1,11_119_2.png,new_data/train/image/11_119_2.png
11.mp4,1,11_11_1.png,new_data/train/image/11_11_1.png
11.mp4,1,11_11_2.png,new_data/train/image/11_11_2.png
11.mp4,1,11_120_1.png,new_data/train/image/11_120_1.png
11.mp4,1,11_120_2.png,new_data/train/image/11_120_2.png
11.mp4,1,11_121_1.png,new_data/train/image/11_121_1.png
11.mp4,1,11_121_2.png,new_data/train/image/11_121_2.png
11.mp4,1,11_122_1.png,new_data/train/image/11_122_1.png
11.mp4,1,11_122_2.png,new_data/train/image/11_122_2.png
11.mp4,1,11_123_1.png,new_data/train/image/11_123_1.png
11.mp4,1,11_123_2.png,new_data/train/image/11_123_2.png
11.mp4,1,11_124_1.png,new_data/train/image/11_124_1.png
11.mp4,1,11_124_2.png,new_data/train/image/11_124_2.png
11.mp4,1,11_125_1.png,new_data/train/image/11_125_1.png
11.mp4,1,11_125_2.png,new_data/train/image/11_125_2.png
11.mp4,1,11_126_1.png,new_data/train/image/11_126_1.png
11.mp4,1,11_126_2.png,new_data/train/image/11_126_2.png
11.mp4,1,11_127_1.png,new_data/train/image/11_127_1.png
11.mp4,1,11_127_2.png,new_data/train/image/11_127_2.png
11.mp4,1,11_128_1.png,new_data/train/image/11_128_1.png
11.mp4,1,11_128_2.png,new_data/train/image/11_128_2.png
11.mp4,1,11_129_1.png,new_data/train/image/11_129_1.png
11.mp4,1,11_129_2.png,new_data/train/image/11_129_2.png
11.mp4,1,11_12_1.png,new_data/train/image/11_12_1.png
11.mp4,1,11_12_2.png,new_data/train/image/11_12_2.png
11.mp4,1,11_130_1.png,new_data/train/image/11_130_1.png
11.mp4,1,11_130_2.png,new_data/train/image/11_130_2.png
11.mp4,1,11_131_1.png,new_data/train/image/11_131_1.png
11.mp4,1,11_131_2.png,new_data/train/image/11_131_2.png
11.mp4,1,11_132_1.png,new_data/train/image/11_132_1.png
11.mp4,1,11_132_2.png,new_data/train/image/11_132_2.png
11.mp4,1,11_133_1.png,new_data/train/image/11_133_1.png
11.mp4,1,11_133_2.png,new_data/train/image/11_133_2.png
11.mp4,1,11_134_1.png,new_data/train/image/11_134_1.png
11.mp4,1,11_134_2.png,new_data/train/image/11_134_2.png
11.mp4,1,11_135_1.png,new_data/train/image/11_135_1.png
11.mp4,1,11_135_2.png,new_data/train/image/11_135_2.png
11.mp4,1,11_136_1.png,new_data/train/image/11_136_1.png
11.mp4,1,11_136_2.png,new_data/train/image/11_136_2.png
11.mp4,1,11_137_1.png,new_data/train/image/11_137_1.png
11.mp4,1,11_137_2.png,new_data/train/image/11_137_2.png
11.mp4,1,11_138_1.png,new_data/train/image/11_138_1.png
11.mp4,1,11_138_2.png,new_data/train/image/11_138_2.png
11.mp4,1,11_139_1.png,new_data/train/image/11_139_1.png
11.mp4,1,11_139_2.png,new_data/train/image/11_139_2.png
11.mp4,1,11_13_1.png,new_data/train/image/11_13_1.png
11.mp4,1,11_13_2.png,new_data/train/image/11_13_2.png
11.mp4,1,11_140_1.png,new_data/train/image/11_140_1.png
11.mp4,1,11_140_2.png,new_data/train/image/11_140_2.png
11.mp4,1,11_141_1.png,new_data/train/image/11_141_1.png
11.mp4,1,11_141_2.png,new_data/train/image/11_141_2.png
11.mp4,1,11_142_1.png,new_data/train/image/11_142_1.png
11.mp4,1,11_142_2.png,new_data/train/image/11_142_2.png
11.mp4,1,11_143_1.png,new_data/train/image/11_143_1.png
11.mp4,1,11_143_2.png,new_data/train/image/11_143_2.png
11.mp4,1,11_144_1.png,new_data/train/image/11_144_1.png
11.mp4,1,11_144_2.png,new_data/train/image/11_144_2.png
11.mp4,1,11_145_1.png,new_data/train/image/11_145_1.png
11.mp4,1,11_145_2.png,new_data/train/image/11_145_2.png
11.mp4,1,11_146_1.png,new_data/train/image/11_146_1.png
11.mp4,1,11_146_2.png,new_data/train/image/11_146_2.png
11.mp4,1,11_147_1.png,new_data/train/image/11_147_1.png
11.mp4,1,11_147_2.png,new_data/train/image/11_147_2.png
11.mp4,1,11_148_1.png,new_data/train/image/11_148_1.png
11.mp4,1,11_148_2.png,new_data/train/image/11_148_2.png
11.mp4,1,11_149_1.png,new_data/train/image/11_149_1.png
11.mp4,1,11_149_2.png,new_data/train/image/11_149_2.png
11.mp4,1,11_14_1.png,new_data/train/image/11_14_1.png
11.mp4,1,11_14_2.png,new_data/train/image/11_14_2.png
11.mp4,1,11_150_1.png,new_data/train/image/11_150_1.png
11.mp4,1,11_150_2.png,new_data/train/image/11_150_2.png
11.mp4,1,11_151_1.png,new_data/train/image/11_151_1.png
11.mp4,1,11_151_2.png,new_data/train/image/11_151_2.png
11.mp4,1,11_152_1.png,new_data/train/image/11_152_1.png
11.mp4,1,11_152_2.png,new_data/train/image/11_152_2.png
11.mp4,1,11_153_1.png,new_data/train/image/11_153_1.png
11.mp4,1,11_153_2.png,new_data/train/image/11_153_2.png
11.mp4,1,11_154_1.png,new_data/train/image/11_154_1.png
11.mp4,1,11_154_2.png,new_data/train/image/11_154_2.png
11.mp4,1,11_155_1.png,new_data/train/image/11_155_1.png
11.mp4,1,11_155_2.png,new_data/train/image/11_155_2.png
11.mp4,1,11_156_1.png,new_data/train/image/11_156_1.png
11.mp4,1,11_156_2.png,new_data/train/image/11_156_2.png
11.mp4,1,11_157_1.png,new_data/train/image/11_157_1.png
11.mp4,1,11_157_2.png,new_data/train/image/11_157_2.png
11.mp4,1,11_158_1.png,new_data/train/image/11_158_1.png
11.mp4,1,11_158_2.png,new_data/train/image/11_158_2.png
11.mp4,1,11_159_1.png,new_data/train/image/11_159_1.png
11.mp4,1,11_159_2.png,new_data/train/image/11_159_2.png
11.mp4,1,11_15_1.png,new_data/train/image/11_15_1.png
11.mp4,1,11_15_2.png,new_data/train/image/11_15_2.png
11.mp4,1,11_160_1.png,new_data/train/image/11_160_1.png
11.mp4,1,11_160_2.png,new_data/train/image/11_160_2.png
11.mp4,1,11_16_1.png,new_data/train/image/11_16_1.png
11.mp4,1,11_16_2.png,new_data/train/image/11_16_2.png
11.mp4,1,11_17_1.png,new_data/train/image/11_17_1.png
11.mp4,1,11_17_2.png,new_data/train/image/11_17_2.png
11.mp4,1,11_18_1.png,new_data/train/image/11_18_1.png
11.mp4,1,11_18_2.png,new_data/train/image/11_18_2.png
11.mp4,1,11_19_1.png,new_data/train/image/11_19_1.png
11.mp4,1,11_19_2.png,new_data/train/image/11_19_2.png
11.mp4,1,11_1_1.png,new_data/train/image/11_1_1.png
11.mp4,1,11_1_2.png,new_data/train/image/11_1_2.png
11.mp4,1,11_20_1.png,new_data/train/image/11_20_1.png
11.mp4,1,11_20_2.png,new_data/train/image/11_20_2.png
11.mp4,1,11_21_1.png,new_data/train/image/11_21_1.png
11.mp4,1,11_21_2.png,new_data/train/image/11_21_2.png
11.mp4,1,11_22_1.png,new_data/train/image/11_22_1.png
11.mp4,1,11_22_2.png,new_data/train/image/11_22_2.png
11.mp4,1,11_23_1.png,new_data/train/image/11_23_1.png
11.mp4,1,11_23_2.png,new_data/train/image/11_23_2.png
11.mp4,1,11_24_1.png,new_data/train/image/11_24_1.png
11.mp4,1,11_24_2.png,new_data/train/image/11_24_2.png
11.mp4,1,11_25_1.png,new_data/train/image/11_25_1.png
11.mp4,1,11_25_2.png,new_data/train/image/11_25_2.png
11.mp4,1,11_26_1.png,new_data/train/image/11_26_1.png
11.mp4,1,11_26_2.png,new_data/train/image/11_26_2.png
11.mp4,1,11_27_1.png,new_data/train/image/11_27_1.png
11.mp4,1,11_27_2.png,new_data/train/image/11_27_2.png
11.mp4,1,11_28_1.png,new_data/train/image/11_28_1.png
11.mp4,1,11_28_2.png,new_data/train/image/11_28_2.png
11.mp4,1,11_29_1.png,new_data/train/image/11_29_1.png
11.mp4,1,11_29_2.png,new_data/train/image/11_29_2.png
11.mp4,1,11_2_1.png,new_data/train/image/11_2_1.png
11.mp4,1,11_2_2.png,new_data/train/image/11_2_2.png
11.mp4,1,11_30_1.png,new_data/train/image/11_30_1.png
11.mp4,1,11_30_2.png,new_data/train/image/11_30_2.png
11.mp4,1,11_31_1.png,new_data/train/image/11_31_1.png
11.mp4,1,11_31_2.png,new_data/train/image/11_31_2.png
11.mp4,1,11_32_1.png,new_data/train/image/11_32_1.png
11.mp4,1,11_32_2.png,new_data/train/image/11_32_2.png
11.mp4,1,11_33_1.png,new_data/train/image/11_33_1.png
11.mp4,1,11_33_2.png,new_data/train/image/11_33_2.png
11.mp4,1,11_34_1.png,new_data/train/image/11_34_1.png
11.mp4,1,11_34_2.png,new_data/train/image/11_34_2.png
11.mp4,1,11_35_1.png,new_data/train/image/11_35_1.png
11.mp4,1,11_35_2.png,new_data/train/image/11_35_2.png
11.mp4,1,11_36_1.png,new_data/train/image/11_36_1.png
11.mp4,1,11_36_2.png,new_data/train/image/11_36_2.png
11.mp4,1,11_37_1.png,new_data/train/image/11_37_1.png
11.mp4,1,11_37_2.png,new_data/train/image/11_37_2.png
11.mp4,1,11_38_1.png,new_data/train/image/11_38_1.png
11.mp4,1,11_38_2.png,new_data/train/image/11_38_2.png
11.mp4,1,11_39_1.png,new_data/train/image/11_39_1.png
11.mp4,1,11_39_2.png,new_data/train/image/11_39_2.png
11.mp4,1,11_3_1.png,new_data/train/image/11_3_1.png
11.mp4,1,11_3_2.png,new_data/train/image/11_3_2.png
11.mp4,1,11_40_1.png,new_data/train/image/11_40_1.png
11.mp4,1,11_40_2.png,new_data/train/image/11_40_2.png
11.mp4,1,11_41_1.png,new_data/train/image/11_41_1.png
11.mp4,1,11_41_2.png,new_data/train/image/11_41_2.png
11.mp4,1,11_42_1.png,new_data/train/image/11_42_1.png
11.mp4,1,11_42_2.png,new_data/train/image/11_42_2.png
11.mp4,1,11_43_1.png,new_data/train/image/11_43_1.png
11.mp4,1,11_43_2.png,new_data/train/image/11_43_2.png
11.mp4,1,11_44_1.png,new_data/train/image/11_44_1.png
11.mp4,1,11_44_2.png,new_data/train/image/11_44_2.png
11.mp4,1,11_45_1.png,new_data/train/image/11_45_1.png
11.mp4,1,11_45_2.png,new_data/train/image/11_45_2.png
11.mp4,1,11_46_1.png,new_data/train/image/11_46_1.png
11.mp4,1,11_46_2.png,new_data/train/image/11_46_2.png
11.mp4,1,11_47_1.png,new_data/train/image/11_47_1.png
11.mp4,1,11_47_2.png,new_data/train/image/11_47_2.png
11.mp4,1,11_48_1.png,new_data/train/image/11_48_1.png
11.mp4,1,11_48_2.png,new_data/train/image/11_48_2.png
11.mp4,1,11_49_1.png,new_data/train/image/11_49_1.png
11.mp4,1,11_49_2.png,new_data/train/image/11_49_2.png
11.mp4,1,11_4_1.png,new_data/train/image/11_4_1.png
11.mp4,1,11_4_2.png,new_data/train/image/11_4_2.png
11.mp4,1,11_50_1.png,new_data/train/image/11_50_1.png
11.mp4,1,11_50_2.png,new_data/train/image/11_50_2.png
11.mp4,1,11_51_1.png,new_data/train/image/11_51_1.png
11.mp4,1,11_51_2.png,new_data/train/image/11_51_2.png
11.mp4,1,11_52_1.png,new_data/train/image/11_52_1.png
11.mp4,1,11_52_2.png,new_data/train/image/11_52_2.png
11.mp4,1,11_53_1.png,new_data/train/image/11_53_1.png
11.mp4,1,11_53_2.png,new_data/train/image/11_53_2.png
11.mp4,1,11_54_1.png,new_data/train/image/11_54_1.png
11.mp4,1,11_54_2.png,new_data/train/image/11_54_2.png
11.mp4,1,11_55_1.png,new_data/train/image/11_55_1.png
11.mp4,1,11_55_2.png,new_data/train/image/11_55_2.png
11.mp4,1,11_56_1.png,new_data/train/image/11_56_1.png
11.mp4,1,11_56_2.png,new_data/train/image/11_56_2.png
11.mp4,1,11_57_1.png,new_data/train/image/11_57_1.png
11.mp4,1,11_57_2.png,new_data/train/image/11_57_2.png
11.mp4,1,11_58_1.png,new_data/train/image/11_58_1.png
11.mp4,1,11_58_2.png,new_data/train/image/11_58_2.png
11.mp4,1,11_59_1.png,new_data/train/image/11_59_1.png
11.mp4,1,11_59_2.png,new_data/train/image/11_59_2.png
11.mp4,1,11_5_1.png,new_data/train/image/11_5_1.png
11.mp4,1,11_5_2.png,new_data/train/image/11_5_2.png
11.mp4,1,11_60_1.png,new_data/train/image/11_60_1.png
11.mp4,1,11_60_2.png,new_data/train/image/11_60_2.png
11.mp4,1,11_61_1.png,new_data/train/image/11_61_1.png
11.mp4,1,11_61_2.png,new_data/train/image/11_61_2.png
11.mp4,1,11_62_1.png,new_data/train/image/11_62_1.png
11.mp4,1,11_62_2.png,new_data/train/image/11_62_2.png
11.mp4,1,11_63_1.png,new_data/train/image/11_63_1.png
11.mp4,1,11_63_2.png,new_data/train/image/11_63_2.png
11.mp4,1,11_64_1.png,new_data/train/image/11_64_1.png
11.mp4,1,11_64_2.png,new_data/train/image/11_64_2.png
11.mp4,1,11_65_1.png,new_data/train/image/11_65_1.png
11.mp4,1,11_65_2.png,new_data/train/image/11_65_2.png
11.mp4,1,11_66_1.png,new_data/train/image/11_66_1.png
11.mp4,1,11_66_2.png,new_data/train/image/11_66_2.png
11.mp4,1,11_67_1.png,new_data/train/image/11_67_1.png
11.mp4,1,11_67_2.png,new_data/train/image/11_67_2.png
11.mp4,1,11_68_1.png,new_data/train/image/11_68_1.png
11.mp4,1,11_68_2.png,new_data/train/image/11_68_2.png
11.mp4,1,11_69_1.png,new_data/train/image/11_69_1.png
11.mp4,1,11_69_2.png,new_data/train/image/11_69_2.png
11.mp4,1,11_6_1.png,new_data/train/image/11_6_1.png
11.mp4,1,11_6_2.png,new_data/train/image/11_6_2.png
11.mp4,1,11_70_1.png,new_data/train/image/11_70_1.png
11.mp4,1,11_70_2.png,new_data/train/image/11_70_2.png
11.mp4,1,11_71_1.png,new_data/train/image/11_71_1.png
11.mp4,1,11_71_2.png,new_data/train/image/11_71_2.png
11.mp4,1,11_72_1.png,new_data/train/image/11_72_1.png
11.mp4,1,11_72_2.png,new_data/train/image/11_72_2.png
11.mp4,1,11_73_1.png,new_data/train/image/11_73_1.png
11.mp4,1,11_73_2.png,new_data/train/image/11_73_2.png
11.mp4,1,11_74_1.png,new_data/train/image/11_74_1.png
11.mp4,1,11_74_2.png,new_data/train/image/11_74_2.png
11.mp4,1,11_75_1.png,new_data/train/image/11_75_1.png
11.mp4,1,11_75_2.png,new_data/train/image/11_75_2.png
11.mp4,1,11_76_1.png,new_data/train/image/11_76_1.png
11.mp4,1,11_76_2.png,new_data/train/image/11_76_2.png
11.mp4,1,11_77_1.png,new_data/train/image/11_77_1.png
11.mp4,1,11_77_2.png,new_data/train/image/11_77_2.png
11.mp4,1,11_78_1.png,new_data/train/image/11_78_1.png
11.mp4,1,11_78_2.png,new_data/train/image/11_78_2.png
11.mp4,1,11_79_1.png,new_data/train/image/11_79_1.png
11.mp4,1,11_79_2.png,new_data/train/image/11_79_2.png
11.mp4,1,11_7_1.png,new_data/train/image/11_7_1.png
11.mp4,1,11_7_2.png,new_data/train/image/11_7_2.png
11.mp4,1,11_80_1.png,new_data/train/image/11_80_1.png
11.mp4,1,11_80_2.png,new_data/train/image/11_80_2.png
11.mp4,1,11_81_1.png,new_data/train/image/11_81_1.png
11.mp4,1,11_81_2.png,new_data/train/image/11_81_2.png
11.mp4,1,11_82_1.png,new_data/train/image/11_82_1.png
11.mp4,1,11_82_2.png,new_data/train/image/11_82_2.png
11.mp4,1,11_83_1.png,new_data/train/image/11_83_1.png
11.mp4,1,11_83_2.png,new_data/train/image/11_83_2.png
11.mp4,1,11_84_1.png,new_data/train/image/11_84_1.png
11.mp4,1,11_84_2.png,new_data/train/image/11_84_2.png
11.mp4,1,11_85_1.png,new_data/train/image/11_85_1.png
11.mp4,1,11_85_2.png,new_data/train/image/11_85_2.png
11.mp4,1,11_86_1.png,new_data/train/image/11_86_1.png
11.mp4,1,11_86_2.png,new_data/train/image/11_86_2.png
11.mp4,1,11_87_1.png,new_data/train/image/11_87_1.png
11.mp4,1,11_87_2.png,new_data/train/image/11_87_2.png
11.mp4,1,11_88_1.png,new_data/train/image/11_88_1.png
11.mp4,1,11_88_2.png,new_data/train/image/11_88_2.png
11.mp4,1,11_89_1.png,new_data/train/image/11_89_1.png
11.mp4,1,11_89_2.png,new_data/train/image/11_89_2.png
11.mp4,1,11_8_1.png,new_data/train/image/11_8_1.png
11.mp4,1,11_8_2.png,new_data/train/image/11_8_2.png
11.mp4,1,11_90_1.png,new_data/train/image/11_90_1.png
11.mp4,1,11_90_2.png,new_data/train/image/11_90_2.png
11.mp4,1,11_91_1.png,new_data/train/image/11_91_1.png
11.mp4,1,11_91_2.png,new_data/train/image/11_91_2.png
11.mp4,1,11_92_1.png,new_data/train/image/11_92_1.png
11.mp4,1,11_92_2.png,new_data/train/image/11_92_2.png
11.mp4,1,11_93_1.png,new_data/train/image/11_93_1.png
11.mp4,1,11_93_2.png,new_data/train/image/11_93_2.png
11.mp4,1,11_94_1.png,new_data/train/image/11_94_1.png
11.mp4,1,11_94_2.png,new_data/train/image/11_94_2.png
11.mp4,1,11_95_1.png,new_data/train/image/11_95_1.png
11.mp4,1,11_95_2.png,new_data/train/image/11_95_2.png
11.mp4,1,11_96_1.png,new_data/train/image/11_96_1.png
11.mp4,1,11_96_2.png,new_data/train/image/11_96_2.png
11.mp4,1,11_97_1.png,new_data/train/image/11_97_1.png
11.mp4,1,11_97_2.png,new_data/train/image/11_97_2.png
11.mp4,1,11_98_1.png,new_data/train/image/11_98_1.png
11.mp4,1,11_98_2.png,new_data/train/image/11_98_2.png
11.mp4,1,11_99_1.png,new_data/train/image/11_99_1.png
11.mp4,1,11_99_2.png,new_data/train/image/11_99_2.png
11.mp4,1,11_9_1.png,new_data/train/image/11_9_1.png
11.mp4,1,11_9_2.png,new_data/train/image/11_9_2.png
14.mp4,0,14_10_1.png,new_data/train/image/14_10_1.png
14.mp4,0,14_10_2.png,new_data/train/image/14_10_2.png
14.mp4,0,14_11_1.png,new_data/train/image/14_11_1.png
14.mp4,0,14_11_2.png,new_data/train/image/14_11_2.png
14.mp4,0,14_12_1.png,new_data/train/image/14_12_1.png
14.mp4,0,14_12_2.png,new_data/train/image/14_12_2.png
14.mp4,0,14_13_1.png,new_data/train/image/14_13_1.png
14.mp4,0,14_13_2.png,new_data/train/image/14_13_2.png
14.mp4,0,14_14_1.png,new_data/train/image/14_14_1.png
14.mp4,0,14_14_2.png,new_data/train/image/14_14_2.png
14.mp4,0,14_15_1.png,new_data/train/image/14_15_1.png
14.mp4,0,14_15_2.png,new_data/train/image/14_15_2.png
14.mp4,0,14_16_1.png,new_data/train/image/14_16_1.png
14.mp4,0,14_16_2.png,new_data/train/image/14_16_2.png
14.mp4,0,14_17_1.png,new_data/train/image/14_17_1.png
14.mp4,0,14_17_2.png,new_data/train/image/14_17_2.png
14.mp4,0,14_18_1.png,new_data/train/image/14_18_1.png
14.mp4,0,14_18_2.png,new_data/train/image/14_18_2.png
14.mp4,0,14_19_1.png,new_data/train/image/14_19_1.png
14.mp4,0,14_19_2.png,new_data/train/image/14_19_2.png
14.mp4,0,14_1_1.png,new_data/train/image/14_1_1.png
14.mp4,0,14_1_2.png,new_data/train/image/14_1_2.png
14.mp4,0,14_20_1.png,new_data/train/image/14_20_1.png
14.mp4,0,14_20_2.png,new_data/train/image/14_20_2.png
14.mp4,0,14_21_1.png,new_data/train/image/14_21_1.png
14.mp4,0,14_21_2.png,new_data/train/image/14_21_2.png
14.mp4,0,14_22_1.png,new_data/train/image/14_22_1.png
14.mp4,0,14_22_2.png,new_data/train/image/14_22_2.png
14.mp4,0,14_23_1.png,new_data/train/image/14_23_1.png
14.mp4,0,14_23_2.png,new_data/train/image/14_23_2.png
14.mp4,0,14_24_1.png,new_data/train/image/14_24_1.png
14.mp4,0,14_24_2.png,new_data/train/image/14_24_2.png
14.mp4,0,14_25_1.png,new_data/train/image/14_25_1.png
14.mp4,0,14_25_2.png,new_data/train/image/14_25_2.png
